id,type,title,channel_or_publisher,url,published,discovered,status,priority,domains,notes
yt-HJ9IW1w2bDc,video,"5 Passive Income Ideas to Make $10,000 Per Month in 2024",@thefutur,https://www.youtube.com/watch?v=HJ9IW1w2bDc,2024-02-15,2026-07-14,L2,2,business;content-strategy;pricing,"★★ Hot-seat w/ Chris Franklin. Build a 2nd revenue curve BEFORE you need it (assume -25%; at 50% you get a real choice). ★★ BUY BACK YOUR TIME arithmetic: $2k/4wks = ~$12.50/hr = 'less than Starbucks'; good LA editor ~$500/day, he'd need ~$850 — the SPREAD is the business model; solopreneur -> entrepreneur/agency (agent connecting BUYERS and MAKERS); risk premium justifies the margin; talent gap closed by shadow->paid test->staff; ★★ FUTUR'S OWN YOUTUBE ECONOMICS (self-reported): CPM ~$28, ~$15k/mo AdSense, ~$180k/yr, best year ~$360k, finance audiences $36 CPM vs $2 gaming; ★ affiliate -> SPONSORSHIP double-dip ('you're literally giving them money' = proof of concept) w/ only-promote-what-you-use limit; ★★ the 9-year partner cut out who took 100% of clients — 'where's the value? in the relationships'; stage effect; $1000/HR consulting; value stacking + pricing in a 10% refund rate; Charles S Anderson stock-library-as-401k; confesses selling Apple stock in 2008"
yt-Qyb3R0vYgbo,video,How To Grow a Million Dollar Business w/ AppSumo CEO @Noah Kagan,@thefutur,https://www.youtube.com/watch?v=Qyb3R0vYgbo,2024-02-14,2026-07-14,L2,2,business;mindset,"GUEST-PRIMARY — Noah Kagan (CEO AppSumo, 'Million Dollar Weekend'; ex-Facebook/Mint; met via Aman, a prior guest) fenced: everyone-can-make-a-million thesis, 'business is listening to problems and solving the ones people want to pay you money for', 'time millionaire', survivorship bias in founder stories, 'I was afraid of who I could become and afraid of ruining AppSumo'. ★★ THIS IS THE SOURCE OF THE 'WHAT ARE THEY TRYING TO AVOID?' PROMPT that Chris teaches 12 days later in yt-nNRWt9-XML0 ('I talked to him for an hour and a half') — promote the prompt FROM there but CREDIT NOAH. Chris trains only: ★ the creative/business false dichotomy — 'you can either be creative or you can be in business... the most famous painters are definitely not the best'; not L3"
yt-guhfsArySxU,video,3 Steps To Get New Customers (FULL MASTERCLASS),@thefutur,https://www.youtube.com/watch?v=guhfsArySxU,2024-02-12,2026-07-14,L2,2,sales-clients;business;pricing;mindset,"★★ Chris solo masterclass to a paying student audience ($27k/semester referenced). ★★ 'SALES IS CHANGE MANAGEMENT' — baseline -> benchmark as the definition of sales, + the design-school critique 'we define our own benchmarks, so we don't know how to have a conversation about it with anybody else'; ★★ 'MONEY IS A MEASUREMENT FOR THE AMOUNT OF TRANSFORMATION YOU CREATE' (proved on the room's own tuition; worth-more/same/less decision logic); ★★ SELL TO THE PAYER NOT THE USER — 'we can be more generous for others than we can to ourselves' (massage packages -> sell to spouses; Johnny Cupcakes 'convince your employer'; his own creative director Matthew getting HIM to buy a $3k course); Japanese YouTube English teacher reportedly $10M/yr funded by parents; ⚠️★★ THE BLUNT COMMERCIAL RATIONALE FOR THE BRAND LAB PIVOT: 'we have a huge problem at The Futur — we sell to the end buyer and THEY'RE ALL BROKE. That's why we're not doing $10 million a year' (the other 3 tellings frame it as mission/discovery; promote all 4 together); 'the bigger the problem the more money you make'; AI warning: 'if you're in the business of doing things and selling the doing of things you may be in trouble'; admits 'I currently do not sell this way'"
yt-QH6b8mMEP2g,video,Proven Strategies to Attract Your Ideal Clients (Business Bootcamp PT. 2),@thefutur,https://www.youtube.com/watch?v=QH6b8mMEP2g,2024-02-09,2026-07-14,L2,2,business;sales-clients;branding,"★★ Business Bootcamp Q&A, Chris solo. ★★ Brand Lab pivot in one line — creatives learning business and business people learning design are 'not two different people, we're just two sides of the same coin' + the correction 'I'm ADDING, not switching'; Pro Group job-lead pipeline (won't circulate leads without a stated budget). ★★ SPEC WORK as marketing: the Mini Cooper-style spec car commercial put on the demo reel unlabelled -> real car work + awards, bounded by 'you can present anything — JUST DON'T LIE'; ★★ THE MORAL-AMBIGUITY DISCLOSURE: 'I used to be a guy on the white side... these people are eating my lunch... how comfortable am I in the moral ambiguity? Turns out pretty comfortable. I discovered this pretty late in life'; ★ DIRECTOR'S CUT portfolio rule (show your version, not the client-mangled one); ★ score clients A-F and FIRE THE Fs continuously (David C Baker + Ron Baker); never talk bad about former clients; don't volunteer info (Cops analogy); 'whatever your complaint is, it's your calling'; Aaron/Farm Design ice-cream promo -> zero business -> Behance -> The Dieline -> phone never stopped; Allan Dib PVP; 'the market is bigger than your target' (Blair Enns); dated: 'I'm involved in two AI projects myself' (Feb 2024)"
yt-iiuPtiPSjVU,video,Being Rejected Was The Best Outcome—Liz Mosley Rejection Therapy,@thefutur,https://www.youtube.com/watch?v=iiuPtiPSjVU,2024-02-08,2026-07-14,L2,2,mindset;business;content-strategy,"GUEST-PRIMARY — Liz Mosley (UK designer, Building Your Brand podcast) whose rejection-therapy challenge was TRIGGERED BY CHRIS rejecting her podcast invite ('how many downloads does it have?'); she set 100 rejections in 6 months and FAILED because too many said yes incl. her dream sponsor. Chris trains: ★★ WHY HE GATEKEEPS PODCASTS — the billion-person mission used as an operational filter: 'am I going to reach a billion people 42 people at a time? probably not' + the benchmark 'if you've done the work, then I'll do the work with you' + an honest admission the gate leaks ('they caught me in a weak moment'); ★ pre-empts the audience's ego reaction before they can voice it (same pattern as 'we're so not hippies'); ★ sustained MATRIX/Neo riff as a teaching device ('you're flicking the bullets away... you're almost invincible now'); ★ 'a multiverse of events' — the invisible other side of small interactions; corrects the origin of rejection therapy (an Australian deck predating the TED talk, attribution:uncertain)"
yt-NJ53pSoxnFQ,video,How to Talk About Price or Budget Using Price Bracketing,@thefutur,https://www.youtube.com/watch?v=NJ53pSoxnFQ,2024-02-05,2026-07-14,L2,2,pricing;sales-clients,"★★ Chris solo clip — PRICE BRACKETING, and it contains a DATED CHANGE OF PRACTICE. Say the price VERBALLY before you show it; big round numbers in a range as sonar ('when they don't fall out of their chair at 200 you know where your budget's coming in'); ★★ HE NOW SAYS THE BIGGER NUMBER FIRST — an audience member notices the reversal vs his older teaching and he confirms it + explains via anchoring ('say the bigger number first, PAUSE, then the second number'; then 150 feels like a bargain). Anchor high, never near your number (Joe charges 10k -> start at 30-60, not 10-20); shock-qualification script ('I'm going to say a number, are you sitting down?'); heuristic: 'if the owner and founder calls me I know it's not going to work — too small a company'; address resistance in the moment, DON'T build a bid; 'how did Joe screw up? He SOLD'; ★★ the re-scope move instead of discounting ('maybe I overthought this... maybe I'm building you something you don't need'); law of reciprocity + 'karma boomerang' + 20-year relationships. ⚠️ PROMOTE AS A DATED UPDATE to the existing 2017-era bracketing material, not a duplicate"
yt-7XCeHBnVIik,video,How to Negotiate a Lowball Offer,@thefutur,https://www.youtube.com/watch?v=7XCeHBnVIik,2024-02-01,2026-07-14,L2,2,pricing;sales-clients,"★ Chris solo clip (~2min) on ANCHORING — and the story is him LOSING to it. A client said 'I don't think we can afford you, do you know somebody in your network?' and named 10; Chris carried that anchor to BEN BURNS, who said ask for 15, and Chris argued against his own side; realised later 'he just dropped an anchor on my face and I fell for it'. Recovery: let the anchor wear off, then 'I can help you find it for 10, but if you want ME to do it, 30' = ignore the old anchor, drop a new one; client refused, Chris genuinely moved on, then days later while writing the referral intro the client came back — 'I delete the email'. Rules: ignore a lowball; or make them bid against themselves ('that's not going to work, can you come with another number?'); his own preference = SAY YOUR NUMBER FIRST (against the room's instinct); heuristics named"
yt-uzZK4-_Nx50,video,Blueprint For Modern Web Design: Deep Dive w/ Vitaly Friedman,@thefutur,https://www.youtube.com/watch?v=uzZK4-_Nx50,2024-01-29,2026-07-14,L2,2,design-craft,"GUEST-PRIMARY deep dive — Vitaly Friedman (b. Minsk, raised Germany; Smashing Magazine founded 2006) on inclusive design/accessibility, digital sustainability, UX metrics. do-not-train. ★★ his close-button case (the X means close-and-apply / close-and-dismiss / clear / cancel to different people -> 'just spell out what you mean'); 'how unreliable we as humans are in the way we're thinking'. Chris hosts; ★ the one persona-relevant line is a clean admission of ignorance: 'I don't know enough to even form an opinion to keep awake at night' (adds to the honest-about-gaps voice pattern alongside 'I'm a terrible teacher'); clip = yt-xfHU3Yd8mBM; not L3"
yt-IjyGTunAhRk,video,"Master Pricing, Attract Clients & Creative Blocks",@thefutur,https://www.youtube.com/watch?v=IjyGTunAhRk,2024-01-27,2026-07-14,L2,2,mindset;business;design-craft,"GUEST-PRIMARY — Radim Malinic (Czech-born British designer, Brand Nu studio + Brand Nu Books, 6 books incl. Creativity for Sale + Mindful Creative; ex ice-hockey/DJ/music journalist, self-taught) fenced: ego as the root problem, 'the design isn't mine — I'm creating service', holding-tight-to-your-design = insecurity, 'what's the opportunity?' as the right first question, 'if you're thirsty you're already dehydrated' on mental health, growth is unskippable ('if I tell you go right everyone goes left'). Chris trains: ★ creative-block diagnostic ('if you're not enjoying your creative work it's because something OUTSIDE the process is making you not enjoy it'); ★ the mini-art-director son anecdote; ★ articulates the BREADCRUMBS parenting principle back to the guest; ⚠️ says 'when I was 18 I knew I wanted to be a designer' — a compression vs the fuller ~17 glowing-room / 18-19 ArtCenter-decision accounts; treat the detailed versions as canonical"
yt-xfHU3Yd8mBM,video,Unwritten Rules for Better Web Design w/ Vitaly Friedman,@thefutur,https://www.youtube.com/watch?v=xfHU3Yd8mBM,2024-01-25,2026-07-14,L2,2,design-craft,"GUEST-PRIMARY clip — Vitaly Friedman (Smashing Magazine) on UX measurement; parent conversation = yt-uzZK4-_Nx50. do-not-train. His methods: 5-user conversation as the minimum viable research step; baseline w/ 10-12 top tasks x 15-18 people measuring TIME + SUCCESS RATE (target 80%), re-run post-launch for before/after; ★ argues AGAINST think-aloud during timed tasks (distorts timing + behaviour); ★★ his defence of imperfection ('I can smell ChatGPT text... the world is messy, I want to see typos'). Chris asks 2 questions incl. the AI-hyper-personalised-site one; states no positions; not L3"
yt-IXIOW9bFQo0,video,Find Your Purpose - Ikigai Breakdown (Archive Series),@thefutur,https://www.youtube.com/watch?v=IXIOW9bFQo0,2024-01-20,2026-07-14,L2,2,mindset;business;content-strategy,"★★ Chris solo, archive series. IKIGAI 4-circle breakdown w/ the usually-omitted 4th circle (what the world needs) + the named regions (mission/passion/profession/job/vocation); ★★ HIS OWN IKIGAI = the most compact Blind->Futur pivot account in the corpus: '23-plus years I ran this company... I felt like there was a hole missing inside of me' (loved it, good at it, paid well — missing only world-needs); ★★ HIS WIFE ASKED THE QUESTION that triggered it: 'is there more? can you do more with your time? is this a good exchange of your time?' -> a 3-6 month rabbit hole (name-free per SUBJECT.md); Seth Godin work-vs-art ('when is it over' vs 'how long can I do this for'); 4-column exercise incl. 'what did you love at 7-8-9-10'; daily rhythm sunrise-to-1am 'not tired because I'm fuelled with this purpose' + burnout caveat if unpaid"
yt-KfKpmV9uFx4,video,How to Pick a Profitable Niche for Your Creative Agency,@thefutur,https://www.youtube.com/watch?v=KfKpmV9uFx4,2024-01-19,2026-07-14,L2,2,business;sales-clients,"NOT CHRIS — solo guest video, Chris absent entirely; SAME SPEAKER as yt-sM5CekilqDk (UK agency coach, likely Matt Essam, attribution:uncertain — UK stats, 'my bestselling book', agency-roadmap software). do-not-train. His frameworks: 2 niche axes (output vs industry, broad->narrow; both narrow=micro-niche), 3 principles (zone of genius via 'River of Life' / your-target-isn't-your-market dartboard / date-first-then-marry), and a 4-criteria scoring matrix (enjoyment + problem size + money + ease of conversation, >30 = has legs). ⚠️ ATTRIBUTION GUARDS: 'zone of genius' is Gay Hendricks's term, used here uncredited; and this sits VERY close to Chris's own offer-x-market/avatar teaching in yt-aSzZiCp9GWg — do not merge; not L3"
yt-Hi61pt4JGo4,video,3 Things Entrepreneurs Do to Run a Successful Business (Leila Hormozi),@thefutur,https://www.youtube.com/watch?v=Hi61pt4JGo4,NA,2026-07-14,skipped,2,,MEMBERS-ONLY video (base membership). Paywalled behind channel membership; cannot be ingested.
yt-RQVctiwIp6Y,video,How To Build an Uncompromising Creative Vision (Killspencer) full edit,@thefutur,https://www.youtube.com/watch?v=RQVctiwIp6Y,2024-01-13,2026-07-14,L2,2,design-craft;business;mindset,"GUEST-PRIMARY — Spencer Nugent / KILLSPENCER (own LA factory, Atwater Village; parents both designers, grandfather = Mr. Wizard; CCA 1yr -> ArtCenter product design; Humvee truck-tarp origin; Bobby Chang/Incase 'buy a sewing machine and figure it out' + angel check repaid in 5 months; 'mileage' via Scott Robertson) fenced. Chris trains: ★★ NEW CHILDHOOD-POVERTY DETAIL — foam Hoth playset he couldn't make work, bamboo crossbow whittled for action figures, and the line that generalises it: 'it comes from having an OVERACTIVE IMAGINATION AND NOT ENOUGH RESOURCES — you've got to go make the world that you want'; ★ 'I never felt special in my life, but for those few moments' (drawing = first experience of being seen; 'I didn't even consider myself that'); ★ drills-equal-skills articulation of the athletic approach; names the honest trade-off of vertical integration (profitability/scale); slow-fashion framing"
yt-_cj6TJfLYVI,video,What Is Branding? 3 Minute Crash Course.,@thefutur,https://www.youtube.com/watch?v=_cj6TJfLYVI,2024-01-11,2026-07-14,L2,2,branding,"NOT CHRIS — the entire answer is MARTY NEUMEIER's (unnamed on camera but secure: his canonical Brand Gap definition, first-person, 'from a designer's point of view'; Chris's own question defers to him as 'the best person to tell us'). Chris speaks ~6 lines total. do-not-train. ⚠️ ATTRIBUTION GUARD — this is exactly the clip that could be mis-promoted as Chris's own formulation of 'a brand is a customer's gut feeling'; it is NOT. Content: what branding isn't (not a logo/product/promise/sum-of-impressions), brand as a RESULT, 'you're not creating one brand, you're creating millions', brand=reputation, almost everyone in a company affects it. Strengthens Neumeier as a credited influence + entity candidate; not L3"
yt-h-eRwbbpfxo,video,Branding for Non Creatives: Crash Course Full Keynote (2024),@thefutur,https://www.youtube.com/watch?v=h-eRwbbpfxo,2024-01-10,2026-07-14,L2,1,branding;content-strategy;business,L3-candidate: branding-for-non-creatives keynote + biography; 33 quotes
yt-ZmGBqGGshzs,video,How To Master Business: A Deep Dive With Leila Hormozi,@thefutur,https://www.youtube.com/watch?v=ZmGBqGGshzs,2024-01-08,2026-07-14,L2,2,business;mindset,"GUEST-PRIMARY — Leila Hormozi (CEO Acquisition.com; Gym Launch/Prestige Labs/ALAN built+sold; met Alex on Bumble) fenced: her no-labels philosophy, childhood w/ an addicted mother, no relationship w/ mother today, conviction-over-tactics view of sales, parenting-as-mentoring. Chris trains: ★ FREE WILL AS A CHOSEN BELIEF ('I don't know for a fact that we have free will... but I choose to believe it because it's a better idea than to say I'm not responsible') — the epistemic footing under the 'happens FOR you' doctrine; ★ hero-vs-villain theory of adversity ('the difference is how they deal with adversity and trauma'); ★ NEW WIFE DETAIL: raised herself and her sisters, mother too young, 'very sensitive to the feeling of not being loved' (name-free per SUBJECT.md); sons are 17 (Jan 2024); 'sales is: I have a passion and I want to share that passion with you' (credited to an ArtCenter professor); relays Alex Hormozi's 3 traits (god complex / crippling insecurity / delayed gratification)"
yt-aSzZiCp9GWg,video,Leveling Up Your Business 2024 (Business Bootcamp pt. 1),@thefutur,https://www.youtube.com/watch?v=aSzZiCp9GWg,2024-01-06,2026-07-14,L2,2,business;pricing;content-strategy;mindset,"★★ Business Bootcamp pt1, Chris solo. ★★ FULLEST BRAND LAB ORIGIN IN CORPUS w/ numbers: $36,000/yr mastermind, couldn't identify the buyer, weeks of unwritable sales copy, ChatGPT 'gave me a more generic version of this hot mess — built on a pile of garbage', then a talk to finance/real-estate people who asked what they could buy ('I had nothing for them'), let go of attachment knowing team+community would object ('you turn your back on us, Chris is just chasing the money'), landed 'helping left-brainers think right', projects '$3.6M business venture at least'; market = mortgage brokers/loan officers/realtors 'super alpha broey types' who 'swim in the sea of same' (a little different = 2.5 degrees); ★ 3 categories (marketing+sales / delivery / other — only 2 make money) + 5X RULE ($1 paid should return $5); ★ marketing-problem vs sales-problem ('I'd rather have a sales problem'); ★★ NEW BIO NUMBERS: 2-3 new-business calls/week at $100-300k each = why coaching compounded (at-bats); sell-the-result-not-the-thing; $7 video editors in India; Alex Hormozi content spend; NEW FAMILY DETAIL: a brother is a software engineer from Stanford (name-free per SUBJECT.md); bootcamp has run 7-9 cycles, next may be the last"
yt-tfeFSjrZ_Aw,video,How To Charge For Design & Creative Work (Full Sales Masterclass & Roleplay),@thefutur,https://www.youtube.com/watch?v=tfeFSjrZ_Aw,2024-01-04,2026-07-14,L2,2,pricing;sales-clients;business,"★★ CANONICAL sales masterclass (Chris + Mo). ★★ THE INVERSION: 'you should be selling time — you've been measuring the time YOU work on it, not time for the CLIENT'; you sell their time back to them; 'time is a non-renewable perishable resource'; ★ IMPORTANT CORRECTIVE: 'I still use all three pricing models to this day' + when hourly is genuinely right (fixed scope w/ undeterminable variable scope) + fixed-fee is NOT cost-plus-markup; value pricing is hardest AND fairest ('the pendulum swings both ways'); nobody-pays-more-to-wait test w/ the journey-is-the-product exception; more-time=quality fallacy (Renaissance vs Picasso/Pollock in the open market); ★★ 'assume everything presented to you is untrue' = critical thinking, therapist frame, 'advocate for their business not an advocate for Chris Do'; ★ 'the world is ugly, run by people who have no taste'; graduated research scale + 'don't start the party without the client' + 'I read the case file before arriving at the scene of the crime'; leading-question definition; neediness leaks into tone/discounting; gold-giveaway rejection analogy; permit-expediter (rare property-development mention); Kevin Daley Socratic Selling. ⚠️ ICE acronym is MO'S coinage not Chris's — credit Mo when promoting"
yt-dFgqqc9h9AY,video,How To Say Your Price - Sales Roleplay (Sales Call With Client),@thefutur,https://www.youtube.com/watch?v=dFgqqc9h9AY,2024-01-01,2026-07-14,L2,2,sales-clients;pricing;branding,"CLIP of the role-play in yt-tfeFSjrZ_Aw (CANONICAL — promote from there). Chris=designer, Mo=client. Chris spends the whole call UNSELLING: tests the causal claim (name valuable companies whose identity is trash), names the alternatives (copywriting/funnels), keeps only the 2 justified reasons (status/feeling + repositioning: 'you've outgrown the old container'); ★ BUDGET INVERSION — $50-60k identity is the SMALL part, rollout across 10+ touchpoints = $250-400k, holds the line instead of discounting; 'premium logos don't come cheap, that's why they're premium'; lipstick-on-a-pig; E3 gaming-demo half-million launch video (dated Blind-era anchor); polite disqualification"
yt-GfDMqfnFHxM,video,Building A Powerful LinkedIn Presence: Tips from a LinkedIn Expert,@thefutur,https://www.youtube.com/watch?v=GfDMqfnFHxM,2023-12-30,2026-07-14,L2,1,content-strategy;branding,guest Yasin/Hey J LinkedIn tactics (context); 4 Chris quotes; not L3
yt-I5bdbA7j6Io,video,How To Unf*** Your Life | 6 Steps To Reinvent Yourself In 2024,@thefutur,https://www.youtube.com/watch?v=I5bdbA7j6Io,2023-12-28,2026-07-14,L2,2,mindset;business,"★★ Chris teaching + Mo; the batch's strongest MINDSET source. ★ DAPPER framework (don't react/aware/pause/ponder/emotional state/respond — Mo proposes a version, Chris rewrites live); ★★ THE LOST RED ENVELOPE at ~9-10 (Lunar New Year, $5 of ~$100, mother's 'do you think someone in this family would steal from you?', self-attack -> 'will beating myself up make a new envelope appear?' -> lifelong one-place system) offered WITH a self-aware mythology-building disclaimer; ★ narrow sliver of objective truth + Krishnamurti observe-without-judgment; same-words-different-state friend example; ★ Platinum Rule (treat people how THEY want) + get permission before helping; ★★ 'we love the miserable state we're in because at least we know it' / devil-you-know / 'what have you done to let go of your old identity?'; crab-moult + snake-shed + full-cup metaphors; meditation-as-witness; 'I'm stuck because of me'; emotional detachment (hair, eyesight); Tony Robbins, Marshall Rosenberg"
yt-w0xZyxT23Mw,video,Crafting a Great Client Experience—From Mediocre to Memorable,@thefutur,https://www.youtube.com/watch?v=w0xZyxT23Mw,2023-12-26,2026-07-14,L2,2,business;sales-clients,"GUEST-PRIMARY (~95%) — 'Gigi' (full name garbled 'yvena De rash', W6/16 Creative, self-taught, London corporate->freelance 2016) presents her 5-stage client-experience framework (research/analyse/implement/delight/review + nurture sequence; 12K project turning point, +40% rev/client, 2x referrals); do-not-train. Chris trains ONLY: ★ candid admission 'client experience is something I'm not very good at doing, to my own detriment — luckily I have a team that does this' (adds to the honest-about-gaps pattern), + bad-client-experience -> future client SELECTION criteria; not L3"
yt-B-NxAZiDkKo,video,Selling Without Being Salesy: The Kind Way to Sell.,@thefutur,https://www.youtube.com/watch?v=B-NxAZiDkKo,2023-12-23,2026-07-14,L2,1,sales-clients;mindset;business,L3-candidate: serve-don't-sell + SALES framework; 45 quotes
yt-5WlTcMTTcmA,video,How to train your brain: practice mindfulness & meditation,@thefutur,https://www.youtube.com/watch?v=5WlTcMTTcmA,NA,2026-07-14,skipped,2,,MEMBERS-ONLY video (base membership). Paywalled behind channel membership; cannot be ingested.
yt-MVz9mm0Z-7g,video,Personal Branding—Most Important Thing You Do. Full Video AdobeMAX 2023,@thefutur,https://www.youtube.com/watch?v=MVz9mm0Z-7g,2023-12-19,2026-07-14,L2,1,branding;content-strategy;mindset,L3-candidate: AdobeMAX 2023 personal-branding keynote (Unbland core) + biography; 28 quotes
yt-TX9Yo5bnL1M,video,How Your State Of Mind Impacts Your Life (Objective reality vs. Subjective interpretation),@thefutur,https://www.youtube.com/watch?v=TX9Yo5bnL1M,NA,2026-07-14,skipped,2,,MEMBERS-ONLY video (base membership). Paywalled behind channel membership; cannot be ingested.
yt-23LGuhNlN6M,video,Learn To Be A Better Public Speaker in 5 Mins (No Experience Required),@thefutur,https://www.youtube.com/watch?v=23LGuhNlN6M,NA,2026-07-14,skipped,2,,MEMBERS-ONLY video (base membership). Paywalled behind channel membership; cannot be ingested.
yt-1kUCm1JPzxg,video,How To Build A Successful Personal Brand (Full Masterclass),@thefutur,https://www.youtube.com/watch?v=1kUCm1JPzxg,2023-12-14,2026-07-14,L2,1,branding;content-strategy;mindset,"L3-candidate: personal-branding masterclass (two-word-brand, shadow->transformer, loud introvert); Chris-taught; 29 quotes"
yt-Bm0nYSJikwo,video,What's STOPPING You From Getting Clients Right Now? (AdobeMAX Whiteboard),@thefutur,https://www.youtube.com/watch?v=Bm0nYSJikwo,2023-12-12,2026-07-14,L2,2,content-strategy;sales-clients;business;pricing,"CANONICAL AdobeMAX 2023 day-2 whiteboard (lead gen), Chris sole voice; ★★ backwards funnel design: CTA -> lead magnet -> chunking -> ONE platform where customers are; ★ give away your BEST three tips not random three + 'moral obligation to give it to as many people as possible'; ★ 2023 ChatGPT workflow (customer profile/buyer persona, 'think on your answer and improve it', tone-of-voice extraction, the SETTINGS two-prompt tip) w/ boundary 'chat doesn't decide, you decide' — DATE-STAMP per AI guard; ★ at-bats/lead-volume-as-skill-practice (late business coach; wife's tennis coach analogy); live-invented quiz lead magnet (randomise their logo among competitors); Seth Godin permission marketing + 'matters for people who care'; 80% close rate = underpricing, three-yeses rule, raise 1.5-2x never increments, 'find another client' before lowering price; $250M client filter (w/ self-deprecating caveat); ⚠️ NEW self-report '$30/hr -> $6.7M a year' — entity ambiguous (Blind or Futur?), does NOT reconcile cleanly w/ $3.1M 2020 / $4.5M 2022; do not promote as clean fact; ScoreApp named w/ disclosed relationship"
yt-AA7xPboRnb0,video,How To Authentically Share Your Story Even In The Face Of Criticism And Still Succeed,@thefutur,https://www.youtube.com/watch?v=AA7xPboRnb0,NA,2026-07-14,skipped,2,,MEMBERS-ONLY video (base membership). Paywalled behind channel membership; cannot be ingested.
yt-naF88vS6z8o,video,"How to Sell Anything! $6,500 Sales Script (FREE)",@thefutur,https://www.youtube.com/watch?v=naF88vS6z8o,2023-12-09,2026-07-14,L2,2,sales-clients;business;mindset,"CLIP of AdobeMAX day-2 (canonical = yt-Bm0nYSJikwo) but the cleanest telling; Chris sole voice; ★ the $4,500 personal-trainer sales script deconstructed step by step: social proof ('whatever your version of abs is'), artificial scarcity (3 slots, 'fake, 100% fake'), 2 commitment points, 100%-about-me/0%-about-him, WHY -> scale of 1-10 -> ★'why isn't the score lower?' (safe space to keep selling yourself), objections pre-handled as commitments, discount ONLY for pay-in-full; ★ 'quantify the unquantifiable' answers the can't-measure-design objection; Tony Robbins consistency principle; ⚠️ ETHICS TENSION: Chris admiringly reports the trainer LIED (3 meals/3 days) without condemning — do not generalise; bio: was eating 1 meal/day at 130lb; motivations = role model to his kids, discipline as self-definition, 'I'm vain'"
yt-sM5CekilqDk,video,3 Things Stopping You from Landing Your Dream Clients,@thefutur,https://www.youtube.com/watch?v=sM5CekilqDk,2023-12-08,2026-07-14,L2,2,sales-clients;business;mindset,"NOT CHRIS — solo guest video, Chris absent entirely; guest signs off 'Matt Ess…' = likely Matt Essam, UK creative-business coach (attribution:uncertain on surname). do-not-train. His frameworks: momentum map (belief->feeling->action->result), active-vs-passive outreach (80/20 inversion), serving-vs-selling, 6-stage considered purchase, 'fortune is in the follow-up' + unsourced '60% of replies come on msg 3-4'. ATTRIBUTION GUARD: serve-don't-sell + oversubscribed (Daniel Priestley) here are HIS, not Chris's — Chris credits David C Baker for the same capacity principle in yt-6rZQPhXGOlk; not L3"
yt-8Ycwnfcs2Zw,video,Success Is On The Other Side of Discomfort!,@thefutur,https://www.youtube.com/watch?v=8Ycwnfcs2Zw,NA,2026-07-14,skipped,2,,MEMBERS-ONLY video (base membership). Paywalled behind channel membership; cannot be ingested.
yt-erbjoxKZHd8,video,How To Use Your Weaknesses To Your Advantage!,@thefutur,https://www.youtube.com/watch?v=erbjoxKZHd8,NA,2026-07-14,skipped,2,,MEMBERS-ONLY video (base membership). Paywalled behind channel membership; cannot be ingested.
yt-KCQ7FAsZCHM,video,How to Ask Better Questions | The Art of Listening & Communication,@thefutur,https://www.youtube.com/watch?v=KCQ7FAsZCHM,2023-12-03,2026-07-14,L2,2,sales-clients;business;mindset,"Hot Sauce conference 2023 NYC keynote-turned-workshop, Chris sole voice; ★ 'I HATE PUBLIC SPEAKING' + normally makes 278 slides for a 30-min talk, made 17 (NEW self-disclosures); ★ questions-vs-answers TRICK ('if questions are more valuable, why did you answer a question with an answer?') + schooling explanation; ★ 'good questions frame the problem and are 50% of the answer'; ★ PROACT framework (problem/objective/alternatives/consequences/trade-offs, via Jason Barron Visual MBA); Coaching Habit / Michael Bungay Stanier 4 benefits; portfolio-swap challenge (the Karen story); introversion as sales advantage; origin of his question discipline = early-years failure throwing ideas at clients, fixed by his business coach; live nonviolent-communication moderation moment; reading list"
yt-vZPW0sdulo4,video,How They Became No. 1 Ranked Marketing Podcast w/ Ryan Alford,@thefutur,https://www.youtube.com/watch?v=vZPW0sdulo4,2023-12-01,2026-07-14,L2,3,content-strategy;business,"Guest-dominated (Ryan Alford, Radcast). Low yield. Kept for two interviewer-craft items: the SUSPEND-MODESTY opening question ('most podcasts never make a dent... what makes you unique — and you don't need to be humble here'), and thread discipline stated aloud ('I want to close a couple before I move on') = the audible form of the eight-page notepad method."
yt-Gd09HWwaBs0,video,Build An Irresistible Personal Brand That Is Authentic & Vulnerable,@thefutur,https://www.youtube.com/watch?v=Gd09HWwaBs0,2023-11-29,2026-07-14,L2,2,branding;mindset;business,"Clip, Chris effectively sole voice (one audience question); ★★ 'It's not invention. It's memory.' — Jung PERSONA vs SHADOW SELF applied to personal branding (persona installed by parents ~age 7-9; pretend long enough and you forget who you are); ★ 'I'm not sure there's such a thing as a business brand' (he flags his own hedge); branding = differentiation + preference, preference defined as irrational; history-of-branding narrative; Arrowhead/Fiji/Voss story-as-price-differential; Marty Neumeier Brand Flip credited; teriyaki restaurant / 'my starving self' ArtCenter memory"
